Date_str,ID,Date,Month,Year
2017/01/11,28073099,2017-01-11,1,2017
2017/01/31,28133419,2017-01-31,1,2017
2017/01/10,28065940,2017-01-10,1,2017
2017/01/01,28039561,2017-01-01,1,2017
2017/01/25,28116609,2017-01-25,1,2017
2017/01/07,28060441,2017-01-07,1,2017
2017/01/10,28066990,2017-01-10,1,2017
2017/01/08,28062479,2017-01-08,1,2017
2017/01/20,28100362,2017-01-20,1,2017
2017/01/18,28092964,2017-01-18,1,2017
2017/01/18,28096420,2017-01-18,1,2017
2017/01/01,29341560,2017-01-01,1,2017
2017/01/24,28112729,2017-01-24,1,2017
2017/01/20,28103319,2017-01-20,1,2017
2017/01/15,28086770,2017-01-15,1,2017
2017/01/13,28078357,2017-01-13,1,2017
2017/01/27,28122762,2017-01-27,1,2017
2017/01/12,28073992,2017-01-12,1,2017
2017/01/18,28093465,2017-01-18,1,2017
2017/01/27,28124050,2017-01-27,1,2017
2017/01/07,28060346,2017-01-07,1,2017
2017/01/10,28065225,2017-01-10,1,2017
2017/01/05,28052282,2017-01-05,1,2017
2017/01/22,28108250,2017-01-22,1,2017
2017/01/17,28089146,2017-01-17,1,2017
2017/01/13,28081297,2017-01-13,1,2017
2017/01/25,28117752,2017-01-25,1,2017
2017/01/23,28110053,2017-01-23,1,2017
2017/01/26,28121204,2017-01-26,1,2017
2017/01/26,28119051,2017-01-26,1,2017
2017/01/01,29608832,2017-01-01,1,2017
2017/01/26,28120433,2017-01-26,1,2017
2017/01/07,28057424,2017-01-07,1,2017
2017/01/01,28039080,2017-01-01,1,2017
2017/01/20,28102480,2017-01-20,1,2017
2017/01/28,28128581,2017-01-28,1,2017
2017/01/07,28059680,2017-01-07,1,2017
2017/01/14,28082032,2017-01-14,1,2017
2017/01/07,28061320,2017-01-07,1,2017
2017/01/07,28059023,2017-01-07,1,2017
2017/01/05,28049368,2017-01-05,1,2017
2017/01/12,28073803,2017-01-12,1,2017
2017/01/12,28073408,2017-01-12,1,2017
2017/01/01,31156897,2017-01-01,1,2017
2017/01/09,28064360,2017-01-09,1,2017
2017/01/26,28122021,2017-01-26,1,2017
2017/01/18,28093425,2017-01-18,1,2017
2017/01/24,28111291,2017-01-24,1,2017
2017/01/24,28112520,2017-01-24,1,2017
2017/01/20,28100184,2017-01-20,1,2017
2017/01/01,29735811,2017-01-01,1,2017
2017/01/05,28050782,2017-01-05,1,2017
2017/01/19,28099351,2017-01-19,1,2017
2017/01/04,28040755,2017-01-04,1,2017
2017/01/21,28103919,2017-01-21,1,2017
2017/01/07,28061006,2017-01-07,1,2017
2017/01/27,28123025,2017-01-27,1,2017
2017/01/31,28135567,2017-01-31,1,2017
2017/01/18,28094608,2017-01-18,1,2017
2017/01/20,28103265,2017-01-20,1,2017
2017/01/18,28098204,2017-01-18,1,2017
2017/01/27,28124600,2017-01-27,1,2017
2017/01/18,28093709,2017-01-18,1,2017
2017/01/06,28053036,2017-01-06,1,2017
2017/01/14,28083046,2017-01-14,1,2017
2017/01/10,28066107,2017-01-10,1,2017
2017/01/11,28069795,2017-01-11,1,2017
2017/01/07,28060303,2017-01-07,1,2017
2017/01/06,28053124,2017-01-06,1,2017
2017/01/18,28096933,2017-01-18,1,2017
2017/01/27,28122799,2017-01-27,1,2017
2017/01/16,28088733,2017-01-16,1,2017
2017/01/21,28107024,2017-01-21,1,2017
2017/01/20,28102489,2017-01-20,1,2017
2017/01/17,28089977,2017-01-17,1,2017
2017/01/21,28105648,2017-01-21,1,2017
2017/01/01,29657386,2017-01-01,1,2017
2017/01/28,28128090,2017-01-28,1,2017
2017/01/11,28069938,2017-01-11,1,2017
2017/01/05,28050688,2017-01-05,1,2017
2017/01/14,28083910,2017-01-14,1,2017
2017/01/31,28134714,2017-01-31,1,2017
2017/01/27,28124295,2017-01-27,1,2017
2017/01/20,28102095,2017-01-20,1,2017
2017/01/12,28074064,2017-01-12,1,2017
2017/01/07,28059524,2017-01-07,1,2017
2017/01/20,28102802,2017-01-20,1,2017
2017/01/19,28099881,2017-01-19,1,2017
2017/01/31,28131710,2017-01-31,1,2017
2017/01/18,28095822,2017-01-18,1,2017
2017/01/14,28081771,2017-01-14,1,2017
2017/01/01,29511472,2017-01-01,1,2017
2017/01/13,28079473,2017-01-13,1,2017
2017/01/07,28060068,2017-01-07,1,2017
2017/01/28,28129241,2017-01-28,1,2017
2017/01/31,28132756,2017-01-31,1,2017
2017/01/01,29356492,2017-01-01,1,2017
2017/01/24,28110598,2017-01-24,1,2017
2017/01/10,28068438,2017-01-10,1,2017
2017/01/09,28064292,2017-01-09,1,2017
2017/01/27,28124135,2017-01-27,1,2017
2017/01/09,28064306,2017-01-09,1,2017
2017/01/20,28101583,2017-01-20,1,2017
2017/01/21,28104716,2017-01-21,1,2017
2017/01/07,28057113,2017-01-07,1,2017
2017/01/31,28134606,2017-01-31,1,2017
2017/01/25,28116287,2017-01-25,1,2017
2017/01/05,28051350,2017-01-05,1,2017
2017/01/27,28123174,2017-01-27,1,2017
2017/01/29,28130052,2017-01-29,1,2017
2017/01/23,28109706,2017-01-23,1,2017
2017/01/17,28091416,2017-01-17,1,2017
2017/01/25,28116130,2017-01-25,1,2017
2017/01/16,28088624,2017-01-16,1,2017
2017/01/18,28096246,2017-01-18,1,2017
2017/01/07,28057538,2017-01-07,1,2017
2017/01/10,28065679,2017-01-10,1,2017
2017/01/29,28130837,2017-01-29,1,2017
2017/01/27,28122973,2017-01-27,1,2017
2017/01/04,28040245,2017-01-04,1,2017
2017/01/05,28051329,2017-01-05,1,2017
2017/01/19,28099520,2017-01-19,1,2017
2017/01/07,28057889,2017-01-07,1,2017
2017/01/07,28057534,2017-01-07,1,2017
2017/01/18,28096867,2017-01-18,1,2017
2017/01/11,28068848,2017-01-11,1,2017
2017/01/01,29760748,2017-01-01,1,2017
2017/01/16,28088287,2017-01-16,1,2017
2017/01/12,28073186,2017-01-12,1,2017
2017/01/25,28115075,2017-01-25,1,2017
2017/01/05,28050923,2017-01-05,1,2017
2017/01/17,28090200,2017-01-17,1,2017
2017/01/01,30398733,2017-01-01,1,2017
2017/01/19,28098477,2017-01-19,1,2017
2017/01/11,28073117,2017-01-11,1,2017
2017/01/17,28091126,2017-01-17,1,2017
2017/01/04,28043942,2017-01-04,1,2017
2017/01/22,28109079,2017-01-22,1,2017
2017/01/18,30375559,2017-01-18,1,2017
2017/01/24,28114677,2017-01-24,1,2017
2017/01/31,28133733,2017-01-31,1,2017
2017/01/21,28104284,2017-01-21,1,2017
2017/01/24,28111177,2017-01-24,1,2017
2017/01/18,28094108,2017-01-18,1,2017
2017/01/27,28123417,2017-01-27,1,2017
2017/01/29,28129850,2017-01-29,1,2017
2017/01/24,28111768,2017-01-24,1,2017
2017/01/27,28124651,2017-01-27,1,2017
2017/01/26,28122240,2017-01-26,1,2017
2017/01/21,28107283,2017-01-21,1,2017
2017/01/18,28097779,2017-01-18,1,2017
2017/01/22,28108561,2017-01-22,1,2017
2017/01/27,28123556,2017-01-27,1,2017
2017/01/16,31643335,2017-01-16,1,2017
2017/01/13,28079861,2017-01-13,1,2017
2017/01/20,28102000,2017-01-20,1,2017
2017/01/04,28043466,2017-01-04,1,2017
2017/01/23,30090486,2017-01-23,1,2017
2017/01/14,28082472,2017-01-14,1,2017
2017/01/04,28043218,2017-01-04,1,2017
2017/01/13,28078375,2017-01-13,1,2017
2017/01/26,28121712,2017-01-26,1,2017
2017/01/25,28115402,2017-01-25,1,2017
2017/01/12,28076619,2017-01-12,1,2017
2017/01/13,28077492,2017-01-13,1,2017
2017/01/10,28065885,2017-01-10,1,2017
2017/01/31,28131666,2017-01-31,1,2017
2017/01/26,28119381,2017-01-26,1,2017
2017/01/17,28090287,2017-01-17,1,2017
2017/01/05,28050677,2017-01-05,1,2017
2017/01/31,28132388,2017-01-31,1,2017
2017/01/31,28132515,2017-01-31,1,2017
2017/01/11,31643234,2017-01-11,1,2017
2017/01/21,28107594,2017-01-21,1,2017
2017/01/08,28063058,2017-01-08,1,2017
2017/01/31,28132028,2017-01-31,1,2017
2017/01/01,34423150,2017-01-01,1,2017
2017/01/01,30566301,2017-01-01,1,2017
2017/01/23,28109617,2017-01-23,1,2017
2017/01/14,28082653,2017-01-14,1,2017
2017/01/16,28088179,2017-01-16,1,2017
2017/01/29,28131047,2017-01-29,1,2017
2017/01/04,28041826,2017-01-04,1,2017
2017/01/21,28105357,2017-01-21,1,2017
2017/01/01,29962658,2017-01-01,1,2017
2017/01/18,28097521,2017-01-18,1,2017
2017/01/25,28116818,2017-01-25,1,2017
2017/01/16,28088364,2017-01-16,1,2017
2017/01/24,28114228,2017-01-24,1,2017
2017/01/08,28062699,2017-01-08,1,2017
2017/01/24,28114409,2017-01-24,1,2017
2017/01/01,28039429,2017-01-01,1,2017
2017/01/13,28080202,2017-01-13,1,2017
2017/01/06,28052695,2017-01-06,1,2017
2017/01/05,28051072,2017-01-05,1,2017
2017/01/18,28098071,2017-01-18,1,2017
2017/01/25,28116893,2017-01-25,1,2017
2017/01/27,28123670,2017-01-27,1,2017
2017/01/18,28094316,2017-01-18,1,2017
2017/01/24,28114346,2017-01-24,1,2017
2017/01/01,29749828,2017-01-01,1,2017
2017/01/10,28068288,2017-01-10,1,2017
2017/01/27,28123052,2017-01-27,1,2017
2017/01/25,28115873,2017-01-25,1,2017
2017/01/14,28085178,2017-01-14,1,2017
2017/01/14,28084694,2017-01-14,1,2017
2017/01/24,28114041,2017-01-24,1,2017
2017/01/25,28117718,2017-01-25,1,2017
2017/01/31,28133775,2017-01-31,1,2017
2017/01/25,28116234,2017-01-25,1,2017
2017/01/27,28123178,2017-01-27,1,2017
2017/01/25,28117756,2017-01-25,1,2017
2017/01/12,28075425,2017-01-12,1,2017
2017/01/04,28043501,2017-01-04,1,2017
2017/01/25,28117845,2017-01-25,1,2017
2017/01/05,28050545,2017-01-05,1,2017
2017/01/10,28065211,2017-01-10,1,2017
2017/01/08,28062744,2017-01-08,1,2017
2017/01/24,29849433,2017-01-24,1,2017
2017/01/01,30294724,2017-01-01,1,2017
2017/01/26,28120086,2017-01-26,1,2017
2017/01/23,28109714,2017-01-23,1,2017
2017/01/06,28053297,2017-01-06,1,2017
2017/01/25,28117146,2017-01-25,1,2017
2017/01/11,28071758,2017-01-11,1,2017
2017/01/24,28110981,2017-01-24,1,2017
2017/01/04,28043745,2017-01-04,1,2017
2017/01/13,28079818,2017-01-13,1,2017
2017/01/04,28042001,2017-01-04,1,2017
2017/01/04,28042026,2017-01-04,1,2017
2017/01/19,28098903,2017-01-19,1,2017
2017/01/08,28063251,2017-01-08,1,2017
2017/01/25,28117074,2017-01-25,1,2017
2017/01/22,28109190,2017-01-22,1,2017
2017/01/18,28093417,2017-01-18,1,2017
2017/01/18,28094009,2017-01-18,1,2017
2017/01/31,28132447,2017-01-31,1,2017
2017/01/13,28079176,2017-01-13,1,2017
2017/01/14,28084586,2017-01-14,1,2017
2017/01/21,28104929,2017-01-21,1,2017
2017/01/14,28084020,2017-01-14,1,2017
2017/01/20,28100187,2017-01-20,1,2017
2017/01/11,28070874,2017-01-11,1,2017
2017/01/25,28117917,2017-01-25,1,2017
2017/01/18,28096832,2017-01-18,1,2017
2017/01/31,28132764,2017-01-31,1,2017
2017/01/13,28081039,2017-01-13,1,2017
2017/01/01,33371541,2017-01-01,1,2017
2017/01/10,28065672,2017-01-10,1,2017
2017/01/09,28063839,2017-01-09,1,2017
2017/01/21,28105683,2017-01-21,1,2017
2017/01/13,28079024,2017-01-13,1,2017
2017/01/25,28115781,2017-01-25,1,2017
2017/01/18,28094866,2017-01-18,1,2017
2017/01/01,28039078,2017-01-01,1,2017
2017/01/10,28066576,2017-01-10,1,2017
2017/01/10,28065235,2017-01-10,1,2017
2017/01/25,28117233,2017-01-25,1,2017
2017/01/08,28062268,2017-01-08,1,2017
2017/01/04,28043609,2017-01-04,1,2017
2017/01/25,28116251,2017-01-25,1,2017
2017/01/01,29624223,2017-01-01,1,2017
2017/01/01,29644832,2017-01-01,1,2017
2017/01/18,28095729,2017-01-18,1,2017
2017/01/07,28056788,2017-01-07,1,2017
2017/01/13,28077227,2017-01-13,1,2017
2017/01/23,28109307,2017-01-23,1,2017
2017/01/14,28084404,2017-01-14,1,2017
2017/01/01,29608821,2017-01-01,1,2017
2017/01/08,28062601,2017-01-08,1,2017
2017/01/01,29708171,2017-01-01,1,2017
2017/01/21,28103913,2017-01-21,1,2017
2017/01/23,28110054,2017-01-23,1,2017
2017/01/18,28095278,2017-01-18,1,2017
2017/01/12,28074146,2017-01-12,1,2017
2017/01/28,28128284,2017-01-28,1,2017
2017/01/28,28129001,2017-01-28,1,2017
2017/01/01,31997970,2017-01-01,1,2017
2017/01/27,28123980,2017-01-27,1,2017
2017/01/04,28043938,2017-01-04,1,2017
2017/01/28,28129104,2017-01-28,1,2017
2017/01/20,28100071,2017-01-20,1,2017
2017/01/27,28123835,2017-01-27,1,2017
2017/01/16,28088653,2017-01-16,1,2017
2017/01/01,30272931,2017-01-01,1,2017
2017/01/21,28107147,2017-01-21,1,2017
2017/01/22,28108390,2017-01-22,1,2017
2017/01/14,28082183,2017-01-14,1,2017
2017/01/01,28039272,2017-01-01,1,2017
2017/01/01,32219056,2017-01-01,1,2017
2017/01/01,28039641,2017-01-01,1,2017
2017/01/04,28045241,2017-01-04,1,2017
2017/01/18,28095140,2017-01-18,1,2017
2017/01/01,29356488,2017-01-01,1,2017
2017/01/13,28079811,2017-01-13,1,2017
2017/01/27,28123757,2017-01-27,1,2017
2017/01/26,28122101,2017-01-26,1,2017
2017/01/21,28103958,2017-01-21,1,2017
2017/01/20,28100170,2017-01-20,1,2017
2017/01/20,28103200,2017-01-20,1,2017
2017/01/04,28042206,2017-01-04,1,2017
2017/01/27,28124929,2017-01-27,1,2017
2017/01/25,28116708,2017-01-25,1,2017
2017/01/04,28043542,2017-01-04,1,2017
2017/01/18,28095995,2017-01-18,1,2017
2017/01/19,28099356,2017-01-19,1,2017
2017/01/22,28108677,2017-01-22,1,2017
2017/01/18,28096833,2017-01-18,1,2017
2017/01/04,28042628,2017-01-04,1,2017
2017/01/20,28101354,2017-01-20,1,2017
2017/01/11,28072954,2017-01-11,1,2017
2017/01/10,28066149,2017-01-10,1,2017
2017/01/10,28065900,2017-01-10,1,2017
2017/01/09,28063475,2017-01-09,1,2017
2017/01/13,28077400,2017-01-13,1,2017
2017/01/25,28114996,2017-01-25,1,2017
2017/01/13,28079681,2017-01-13,1,2017
2017/01/07,28059662,2017-01-07,1,2017
2017/01/01,33282144,2017-01-01,1,2017
2017/01/27,28124156,2017-01-27,1,2017
2017/01/15,28087297,2017-01-15,1,2017
2017/01/21,28106769,2017-01-21,1,2017
2017/01/04,28043236,2017-01-04,1,2017
2017/01/13,28078992,2017-01-13,1,2017
2017/01/27,28124728,2017-01-27,1,2017
2017/01/18,28097304,2017-01-18,1,2017
2017/01/06,28052684,2017-01-06,1,2017
2017/01/27,28124664,2017-01-27,1,2017
2017/01/29,28129782,2017-01-29,1,2017
2017/01/11,28072884,2017-01-11,1,2017
2017/01/11,28069362,2017-01-11,1,2017
2017/01/18,28097174,2017-01-18,1,2017
2017/01/18,28095472,2017-01-18,1,2017
2017/01/11,28073030,2017-01-11,1,2017
2017/01/01,30234253,2017-01-01,1,2017
2017/01/20,28103203,2017-01-20,1,2017
2017/01/06,28055965,2017-01-06,1,2017
2017/01/24,28111361,2017-01-24,1,2017
2017/01/07,28057051,2017-01-07,1,2017
2017/01/28,28127358,2017-01-28,1,2017
2017/01/29,28130085,2017-01-29,1,2017
2017/01/14,28082676,2017-01-14,1,2017
2017/01/06,28052719,2017-01-06,1,2017
2017/01/07,28058558,2017-01-07,1,2017
2017/01/19,28099285,2017-01-19,1,2017
2017/01/27,28123768,2017-01-27,1,2017
2017/01/18,28095679,2017-01-18,1,2017
2017/01/20,28100726,2017-01-20,1,2017
2017/01/04,28045697,2017-01-04,1,2017
2017/01/20,28102983,2017-01-20,1,2017
2017/01/07,28060446,2017-01-07,1,2017
2017/01/06,28055296,2017-01-06,1,2017
2017/01/07,28056660,2017-01-07,1,2017
2017/01/26,28121939,2017-01-26,1,2017
2017/01/24,28110749,2017-01-24,1,2017
2017/01/18,28097844,2017-01-18,1,2017
2017/01/27,30755902,2017-01-27,1,2017
2017/01/21,28107661,2017-01-21,1,2017
2017/01/24,28112593,2017-01-24,1,2017
2017/01/21,28103831,2017-01-21,1,2017
2017/01/20,28103211,2017-01-20,1,2017
2017/01/04,28045812,2017-01-04,1,2017
2017/01/01,30682309,2017-01-01,1,2017
2017/01/06,28056003,2017-01-06,1,2017
2017/01/11,28071659,2017-01-11,1,2017
2017/01/05,28051780,2017-01-05,1,2017
2017/01/26,28119442,2017-01-26,1,2017
2017/01/06,28052804,2017-01-06,1,2017
2017/01/11,28071656,2017-01-11,1,2017
2017/01/12,28074433,2017-01-12,1,2017
2017/01/15,28087256,2017-01-15,1,2017
2017/01/10,28067567,2017-01-10,1,2017
2017/01/31,28132863,2017-01-31,1,2017
2017/01/04,28045258,2017-01-04,1,2017
2017/01/11,28069811,2017-01-11,1,2017
2017/01/12,28073779,2017-01-12,1,2017
2017/01/04,28040279,2017-01-04,1,2017
2017/01/06,28055183,2017-01-06,1,2017
2017/01/21,28104820,2017-01-21,1,2017
2017/01/07,28056937,2017-01-07,1,2017
2017/01/04,28043629,2017-01-04,1,2017
2017/01/11,28072895,2017-01-11,1,2017
2017/01/23,28109487,2017-01-23,1,2017
2017/01/21,28106722,2017-01-21,1,2017
2017/01/11,28072959,2017-01-11,1,2017
2017/01/23,28109793,2017-01-23,1,2017
2017/01/12,28076518,2017-01-12,1,2017
2017/01/01,32476871,2017-01-01,1,2017
2017/01/11,28070090,2017-01-11,1,2017
2017/01/18,28096161,2017-01-18,1,2017
2017/01/26,28119488,2017-01-26,1,2017
2017/01/07,28058596,2017-01-07,1,2017
2017/01/20,28100967,2017-01-20,1,2017
2017/01/07,28059119,2017-01-07,1,2017
2017/01/28,28129119,2017-01-28,1,2017
2017/01/17,28089908,2017-01-17,1,2017
2017/01/05,28049265,2017-01-05,1,2017
2017/01/18,28093194,2017-01-18,1,2017
2017/01/08,28062013,2017-01-08,1,2017
2017/01/01,28039265,2017-01-01,1,2017
2017/01/12,28076618,2017-01-12,1,2017
2017/01/20,28100949,2017-01-20,1,2017
2017/01/04,28040492,2017-01-04,1,2017
2017/01/13,28079235,2017-01-13,1,2017
2017/01/14,28081754,2017-01-14,1,2017
2017/01/04,28048982,2017-01-04,1,2017
2017/01/26,28121197,2017-01-26,1,2017
2017/01/20,28102772,2017-01-20,1,2017
2017/01/01,30637336,2017-01-01,1,2017
2017/01/26,28120324,2017-01-26,1,2017
2017/01/04,28044004,2017-01-04,1,2017
2017/01/26,28118845,2017-01-26,1,2017
2017/01/07,28057760,2017-01-07,1,2017
2017/01/11,28069460,2017-01-11,1,2017
2017/01/18,28096392,2017-01-18,1,2017
2017/01/10,28066724,2017-01-10,1,2017
2017/01/05,28052027,2017-01-05,1,2017
2017/01/07,28056724,2017-01-07,1,2017
2017/01/27,28123156,2017-01-27,1,2017
2017/01/26,28122083,2017-01-26,1,2017
2017/01/27,28123595,2017-01-27,1,2017
2017/01/04,28045968,2017-01-04,1,2017
2017/01/08,28061807,2017-01-08,1,2017
2017/01/04,28043676,2017-01-04,1,2017
2017/01/15,28086769,2017-01-15,1,2017
2017/01/08,28062197,2017-01-08,1,2017
2017/01/12,28074614,2017-01-12,1,2017
2017/01/19,28099368,2017-01-19,1,2017
2017/01/24,28111840,2017-01-24,1,2017
2017/01/20,28101764,2017-01-20,1,2017
2017/01/05,28052533,2017-01-05,1,2017
2017/01/17,28090680,2017-01-17,1,2017
2017/01/22,28109077,2017-01-22,1,2017
2017/01/14,28085100,2017-01-14,1,2017
2017/01/28,28126117,2017-01-28,1,2017
2017/01/16,28088492,2017-01-16,1,2017
2017/01/18,28096081,2017-01-18,1,2017
2017/01/01,30074687,2017-01-01,1,2017
2017/01/01,30047680,2017-01-01,1,2017
2017/01/18,28095942,2017-01-18,1,2017
2017/01/16,28088445,2017-01-16,1,2017
2017/01/04,28041617,2017-01-04,1,2017
2017/01/05,28049998,2017-01-05,1,2017
2017/01/18,28097903,2017-01-18,1,2017
2017/01/17,28092614,2017-01-17,1,2017
2017/01/12,28074456,2017-01-12,1,2017
2017/01/26,28122267,2017-01-26,1,2017
2017/01/07,28057871,2017-01-07,1,2017
2017/01/26,28122318,2017-01-26,1,2017
2017/01/27,28125707,2017-01-27,1,2017
2017/01/01,30137154,2017-01-01,1,2017
2017/01/12,28076507,2017-01-12,1,2017
2017/01/31,28132440,2017-01-31,1,2017
2017/01/10,28068419,2017-01-10,1,2017
2017/01/06,28053846,2017-01-06,1,2017
2017/01/08,28062553,2017-01-08,1,2017
2017/01/25,28116768,2017-01-25,1,2017
2017/01/12,28074734,2017-01-12,1,2017
2017/01/18,28097014,2017-01-18,1,2017
2017/01/22,28107852,2017-01-22,1,2017
2017/01/01,28039319,2017-01-01,1,2017
2017/01/28,28129293,2017-01-28,1,2017
2017/01/26,28119104,2017-01-26,1,2017
2017/01/11,28070156,2017-01-11,1,2017
2017/01/27,28122959,2017-01-27,1,2017
2017/01/21,28106024,2017-01-21,1,2017
2017/01/29,28130807,2017-01-29,1,2017
2017/01/14,28084303,2017-01-14,1,2017
2017/01/06,28053661,2017-01-06,1,2017
2017/01/31,28133095,2017-01-31,1,2017
2017/01/31,28132912,2017-01-31,1,2017
2017/01/16,28088191,2017-01-16,1,2017
2017/01/20,28102319,2017-01-20,1,2017
2017/01/13,28077634,2017-01-13,1,2017
2017/01/12,28075248,2017-01-12,1,2017
2017/01/24,28114746,2017-01-24,1,2017
2017/01/11,28073003,2017-01-11,1,2017
2017/01/06,28055995,2017-01-06,1,2017
2017/01/31,28131782,2017-01-31,1,2017
2017/01/07,28061436,2017-01-07,1,2017
2017/01/12,28073418,2017-01-12,1,2017
2017/01/10,28065887,2017-01-10,1,2017
2017/01/18,28095425,2017-01-18,1,2017
2017/01/29,28130886,2017-01-29,1,2017
2017/01/20,28101314,2017-01-20,1,2017
2017/01/21,28107597,2017-01-21,1,2017
2017/01/01,29517208,2017-01-01,1,2017
2017/01/06,28052948,2017-01-06,1,2017
2017/01/14,28085053,2017-01-14,1,2017
2017/01/04,28045676,2017-01-04,1,2017
2017/01/14,28084585,2017-01-14,1,2017
2017/01/01,29533907,2017-01-01,1,2017
2017/01/16,28088401,2017-01-16,1,2017
2017/01/15,28086895,2017-01-15,1,2017
2017/01/08,28062210,2017-01-08,1,2017
2017/01/16,28088207,2017-01-16,1,2017
2017/01/21,28104595,2017-01-21,1,2017
2017/01/14,28081780,2017-01-14,1,2017
2017/01/31,28131463,2017-01-31,1,2017
2017/01/10,28067307,2017-01-10,1,2017
2017/01/14,28084931,2017-01-14,1,2017
2017/01/16,31643739,2017-01-16,1,2017
2017/01/11,28072936,2017-01-11,1,2017
2017/01/06,28053862,2017-01-06,1,2017
2017/01/05,28050558,2017-01-05,1,2017
2017/01/15,28087005,2017-01-15,1,2017
2017/01/31,28134823,2017-01-31,1,2017
2017/01/21,28105056,2017-01-21,1,2017
2017/01/19,28100037,2017-01-19,1,2017
2017/01/18,28096070,2017-01-18,1,2017
2017/01/26,28119049,2017-01-26,1,2017
2017/01/11,28073178,2017-01-11,1,2017
2017/01/06,28056430,2017-01-06,1,2017
2017/01/01,30207138,2017-01-01,1,2017
2017/01/12,28074268,2017-01-12,1,2017
2017/01/27,28123701,2017-01-27,1,2017
2017/01/07,28060918,2017-01-07,1,2017
2017/01/31,28135684,2017-01-31,1,2017
2017/01/04,28040322,2017-01-04,1,2017
2017/01/28,28128093,2017-01-28,1,2017
2017/01/01,29546952,2017-01-01,1,2017
2017/01/09,28063467,2017-01-09,1,2017
2017/01/09,28063898,2017-01-09,1,2017
2017/01/17,28091971,2017-01-17,1,2017
2017/01/27,28123851,2017-01-27,1,2017
2017/01/08,28062433,2017-01-08,1,2017
2017/01/01,28039133,2017-01-01,1,2017
2017/01/25,28116853,2017-01-25,1,2017
2017/01/01,30388335,2017-01-01,1,2017
2017/01/31,28131424,2017-01-31,1,2017
2017/01/01,30188097,2017-01-01,1,2017
2017/01/07,28056875,2017-01-07,1,2017
2017/01/28,28129166,2017-01-28,1,2017
2017/01/04,28041971,2017-01-04,1,2017
2017/01/29,28130428,2017-01-29,1,2017
2017/01/25,28115970,2017-01-25,1,2017
2017/01/05,28049280,2017-01-05,1,2017
2017/01/24,31643919,2017-01-24,1,2017
2017/01/28,28128407,2017-01-28,1,2017
2017/01/18,28093281,2017-01-18,1,2017
2017/01/18,28095723,2017-01-18,1,2017
2017/01/04,28042764,2017-01-04,1,2017
2017/01/25,28116826,2017-01-25,1,2017
2017/01/11,28070633,2017-01-11,1,2017
2017/01/04,28042711,2017-01-04,1,2017
2017/01/11,28069416,2017-01-11,1,2017
2017/01/04,28041546,2017-01-04,1,2017
2017/01/01,29577114,2017-01-01,1,2017
2017/01/13,28079292,2017-01-13,1,2017
2017/01/17,28092279,2017-01-17,1,2017
2017/01/31,28133403,2017-01-31,1,2017
2017/01/31,28133094,2017-01-31,1,2017
2017/01/17,28089221,2017-01-17,1,2017
2017/01/31,28132712,2017-01-31,1,2017
2017/01/05,28049868,2017-01-05,1,2017
2017/01/17,28091443,2017-01-17,1,2017
2017/01/04,28042793,2017-01-04,1,2017
2017/01/26,28118847,2017-01-26,1,2017
2017/01/21,28106479,2017-01-21,1,2017
2017/01/20,28100919,2017-01-20,1,2017
2017/01/04,28043667,2017-01-04,1,2017
2017/01/05,28052346,2017-01-05,1,2017
2017/01/17,28089304,2017-01-17,1,2017
2017/01/28,28126349,2017-01-28,1,2017
2017/01/13,28078901,2017-01-13,1,2017
2017/01/14,28085142,2017-01-14,1,2017
2017/01/05,28052117,2017-01-05,1,2017
2017/01/06,28053975,2017-01-06,1,2017
2017/01/18,28095881,2017-01-18,1,2017
2017/01/25,28115008,2017-01-25,1,2017
2017/01/21,28105158,2017-01-21,1,2017
2017/01/12,28075048,2017-01-12,1,2017
2017/01/21,28103814,2017-01-21,1,2017
2017/01/28,28126366,2017-01-28,1,2017
2017/01/14,28081920,2017-01-14,1,2017
2017/01/28,28128330,2017-01-28,1,2017
2017/01/25,28115846,2017-01-25,1,2017
2017/01/25,28116894,2017-01-25,1,2017
2017/01/25,28115191,2017-01-25,1,2017
2017/01/13,29770359,2017-01-13,1,2017
2017/01/21,28106228,2017-01-21,1,2017
2017/01/23,28109904,2017-01-23,1,2017
2017/01/21,28104821,2017-01-21,1,2017
2017/01/09,30108795,2017-01-09,1,2017
2017/01/18,28096533,2017-01-18,1,2017
2017/01/31,28134926,2017-01-31,1,2017
2017/01/18,28094952,2017-01-18,1,2017
2017/01/01,28038717,2017-01-01,1,2017
2017/01/24,28114551,2017-01-24,1,2017
2017/01/26,28119539,2017-01-26,1,2017
2017/01/25,28116067,2017-01-25,1,2017
2017/01/18,28093983,2017-01-18,1,2017
2017/01/11,28070993,2017-01-11,1,2017
2017/01/24,28114694,2017-01-24,1,2017
2017/01/26,28122093,2017-01-26,1,2017
2017/01/11,28069435,2017-01-11,1,2017
2017/01/05,28050431,2017-01-05,1,2017
2017/01/13,28077143,2017-01-13,1,2017
2017/01/18,28094052,2017-01-18,1,2017
2017/01/31,28134424,2017-01-31,1,2017
2017/01/04,28045582,2017-01-04,1,2017
2017/01/04,28044426,2017-01-04,1,2017
2017/01/05,28051168,2017-01-05,1,2017
2017/01/18,28095520,2017-01-18,1,2017
2017/01/10,28068523,2017-01-10,1,2017
2017/01/13,28078851,2017-01-13,1,2017
2017/01/18,28098389,2017-01-18,1,2017
